Data/Hora, Temperatura Externa, Temperatura Interna, Temperatura Referencia, Sinal de Controle
2021-09-07 16:40:04, 31.963, 44.375, 44.000, 0%
2021-09-07 16:40:06, 31.962, 44.375, 44.000, 0%
2021-09-07 16:40:08, 31.962, 44.312, 44.000, 0%
2021-09-07 16:40:10, 31.961, 44.312, 44.000, 0%
2021-09-07 16:40:12, 31.961, 44.250, 44.000, 0%
2021-09-07 16:40:14, 31.960, 44.188, 44.000, 0%
2021-09-07 16:40:16, 31.959, 44.188, 44.000, 0%
2021-09-07 16:40:18, 31.959, 44.188, 44.000, 0%
2021-09-07 16:40:20, 31.958, 44.062, 44.000, 0%
2021-09-07 16:40:22, 31.958, 44.062, 44.000, 0%
2021-09-07 16:40:24, 31.958, 44.000, 44.000, 0%
2021-09-07 16:40:26, 31.957, 44.000, 44.000, 0%
2021-09-07 16:40:28, 31.955, 44.000, 44.000, 0%
2021-09-07 16:40:30, 31.955, 43.938, 44.000, 0%
2021-09-07 16:40:32, 31.954, 43.875, 44.000, 0%
2021-09-07 16:40:34, 31.954, 43.875, 44.000, 0%
2021-09-07 16:40:36, 31.953, 43.812, 44.000, 0%
2021-09-07 16:40:38, 31.952, 43.750, 44.000, 0%
2021-09-07 16:40:40, 31.951, 43.750, 44.000, 0%
2021-09-07 16:40:42, 31.949, 43.688, 44.000, 0%
2021-09-07 16:40:44, 31.948, 43.625, 44.000, 0%
2021-09-07 16:40:46, 31.946, 43.625, 44.000, 0%
2021-09-07 16:40:48, 31.945, 43.625, 44.000, 0%
2021-09-07 16:40:50, 31.943, 43.562, 44.000, 0%
2021-09-07 16:40:52, 31.942, 43.562, 30.000, -100%
2021-09-07 16:40:54, 31.941, 43.500, 30.000, -100%
2021-09-07 16:40:56, 31.940, 43.438, 30.000, -100%
2021-09-07 16:40:58, 31.939, 43.438, 30.000, -100%
2021-09-07 16:41:00, 31.939, 43.188, 30.000, -100%
2021-09-07 16:41:02, 31.939, 43.000, 30.000, -100%
2021-09-07 16:41:04, 31.941, 43.000, 30.000, -100%
2021-09-07 16:41:06, 31.942, 42.812, 30.000, -100%
2021-09-07 16:41:08, 31.944, 42.562, 30.000, -100%
2021-09-07 16:41:10, 31.946, 42.562, 30.000, -100%
2021-09-07 16:41:12, 31.949, 42.125, 30.000, -100%
2021-09-07 16:41:14, 31.952, 41.938, 30.000, -100%
2021-09-07 16:41:16, 31.954, 41.938, 30.000, -100%
2021-09-07 16:41:18, 31.955, 41.688, 30.000, -100%
2021-09-07 16:41:20, 31.958, 41.500, 30.000, -100%
2021-09-07 16:41:22, 31.961, 41.500, 30.000, -100%
2021-09-07 16:41:24, 31.964, 41.250, 30.000, -100%
2021-09-07 16:41:26, 31.967, 41.125, 30.000, -100%
2021-09-07 16:41:28, 31.970, 41.125, 30.000, -100%
2021-09-07 16:41:30, 31.973, 40.688, 30.000, -100%
2021-09-07 16:41:32, 31.975, 40.500, 30.000, -100%
2021-09-07 16:41:34, 31.978, 40.500, 30.000, -100%
2021-09-07 16:41:36, 31.980, 40.312, 30.000, -100%
2021-09-07 16:41:38, 31.982, 40.125, 30.000, -100%
2021-09-07 16:41:40, 31.983, 40.125, 30.000, -100%
2021-09-07 16:41:42, 31.986, 39.938, 30.000, -100%
2021-09-07 16:41:44, 31.990, 39.750, 30.000, -100%
2021-09-07 16:41:46, 31.992, 39.750, 30.000, -100%
2021-09-07 16:41:48, 31.995, 39.438, 30.000, -100%
2021-09-07 16:41:50, 32.000, 39.250, 30.000, -100%
2021-09-07 16:41:52, 32.004, 39.250, 30.000, -100%
2021-09-07 16:41:54, 32.008, 39.125, 30.000, -100%
2021-09-07 16:41:56, 32.012, 38.938, 30.000, -100%
